record_type,trigger_state,independent_dates,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,bootstrap_clusters_1d,mean_return_1d_ci_low,mean_return_1d_ci_high,bootstrap_clusters_3d,mean_return_3d_ci_low,mean_return_3d_ci_high,bootstrap_clusters_5d,mean_return_5d_ci_low,mean_return_5d_ci_high,bootstrap_clusters_10d,mean_return_10d_ci_low,mean_return_10d_ci_high,run_id,ticker,decision_date,input_signature,trigger_state_canonical,trigger_distance_atr,volume_confirmation,strong_close_ratio,breakout_volume_confirmed,breakout_volume_percentile,gap_up_pct,gap_exhaustion,forward_return_1d,ema20_extension_pct,sma50_extension_pct,setup_type,stage,market_regime,v4_score,v5_TS,v5_SQ,v5_EQ,diagnostic,diagnostic_value
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,STNG,2026-08-03,5d30b7541c1d7dd87d9142c68683f905ee8f22b9f73a4d207f3cd43de3689f24,FRESHLY_TRIGGERED,-0.0458,False,0.6867088607594919,False,25.7937,,False,-1.7616047319017447,0.1670173239876282,1.073508005822399,pullback,Stage 2,Distribution,7.6817,5.7835,6.23,8.7191,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,TBLA,2026-08-03,26e4e5657d08f3fe0dee3d586f12d092cf1c1e1e80606e92cbe9e6dd82974fa1,FRESHLY_TRIGGERED,-0.41,False,0.6500000000000034,True,94.8413,,False,,1.6728920472211195,4.051805368992967,pullback,Stage 2,Distribution,7.5562,7.0798,7.43,7.7834,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,TPL,2026-08-03,f4272ce254c1922206f3fabd35db3ad6f463bb0c1ed3addc53f368ad7afc3e79,FRESHLY_TRIGGERED,-0.1218,False,0.9843971631205656,False,50.0,,False,,0.4988272579184105,2.6456106902061016,pullback,Unknown,Distribution,7.0209,3.9442,6.8,8.561,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,TRNO,2026-07-31,4e3a6bcf69305532dbf38bc52e8823fb5eb2008c8c9803c4f38c9f6ab45e0406,FRESHLY_TRIGGERED,-0.188,False,0.2342342342342389,False,32.9365,,False,0.0697836706210708,0.4336674385813088,5.707153563799028,pullback,Stage 2,Distribution,7.725,7.344,7.005,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,VCEL,2026-07-31,c0a537ac41322ea263d2be8ec8da2f8ff878563637ab7f437a5dd0c760d4d7cc,FRESHLY_TRIGGERED,-0.193,False,0.4072164948453609,False,31.746,,False,0.1958224543080922,0.7561707451530397,10.42025043966288,pullback,Unknown,Distribution,7.0523,6.7794,5.11,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,WAT,2026-07-31,d8cbb49b77d1b9952d2c262c95c6e18290c9f3cdb183bf789a8526982b6cd558,FRESHLY_TRIGGERED,-0.2393,False,0.4603508771929826,False,51.5873,,False,-0.6811375261721153,0.8022248813055688,2.5256008308347955,pullback,Stage 1,Distribution,7.5963,5.5335,5.9393,8.6794,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,WTS,2026-07-31,b5788ac4421bcf49bc1359a947ccd3f83130c5edec3e893547aae764336c70b9,FRESHLY_TRIGGERED,-0.0039,False,0.3695324283559617,False,49.2063,,False,1.367882240666285,0.0113755235916279,2.349307153884772,pullback,Stage 2,Distribution,7.9366,6.5736,6.1138,8.7596,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,YOU,2026-07-31,e88ab7d68ea504b2699d52f537aaa55cc96faebd61da6023893882eb1304da36,FRESHLY_TRIGGERED,-0.1628,False,0.6694214876033072,False,52.7778,,False,-0.1629254163649562,0.8322111902314244,0.6204075090074035,pullback,Stage 2,Distribution,7.5455,4.6629,6.16,8.8446,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,AHR,2026-07-31,0a2fcb7aa8e5b9ec543e470b6d49cafaa2a24a92de5ff0b1f07bfd223b484c1e,FRESHLY_TRIGGERED,-0.0934,False,0.4873417721519012,False,21.8254,,False,-0.8633093525179936,0.2524602896014416,7.90920100611745,pullback,Stage 2,Distribution,8.2441,7.2866,5.8981,9.3605,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,AXP,2026-08-03,793cd2b103bf42e293276f57e4620fb03ef903c457d7c4f229432ed5cacbfbdd,FRESHLY_TRIGGERED,-0.38,False,0.9147286821705436,False,51.1905,,False,0.5772801113947512,0.9469496020620748,3.2879436075153867,pullback,Stage 1,Distribution,6.8441,4.7741,7.5392,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CBOE,2026-07-31,c3b85e159d65937ef264270bb0a171a54bf9387a0fdc2f3764b0596fce1bdfd0,FRESHLY_TRIGGERED,-0.1124,True,0.967178175618074,True,94.4444,,False,-3.9970344583051376,9.042110703772543,9.147521373535517,breakout,Unknown,Distribution,7.1235,6.2506,7.6917,7.8159,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CNOB,2026-07-31,d2ec1f4f0b0b20e958a4d67266544762c305db4362bdbc4add3caf36ebbe2c73,FRESHLY_TRIGGERED,-0.244,False,0.5731707317073155,False,82.9365,,False,1.6089860352155538,0.6087604656135781,2.8160485426589776,pullback,Stage 2,Distribution,7.4703,5.921,5.81,7.9858,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CON,2026-07-31,ea200d187f794f41470a489c96952d90ff516d940e9cb862c0e35c436d64f885,FRESHLY_TRIGGERED,-0.4827,False,0.7340425531914887,False,5.9524,,False,0.1579778830963718,1.3602515199659493,9.172565089614617,pullback,Stage 2,Distribution,7.3815,7.8441,7.3358,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CPK,2026-07-31,a19df2d41985a2975e8a6732c5269989be324334152640b019a2d2b0498d4c40,FRESHLY_TRIGGERED,-0.2048,False,0.875,False,86.1111,,False,0.8133755083596927,0.5451638167615291,5.056610939243122,pullback,Stage 1,Distribution,7.3705,6.101,5.7968,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CR,2026-08-03,93f04e58657b947882e0a4cff879efe6724a7eda0521a751c16e075ec45dba1b,FRESHLY_TRIGGERED,-0.3129,False,0.9483695652173918,False,60.7143,,False,2.1794637971913167,1.123595021694479,5.965512409831231,pullback,Stage 2,Distribution,7.5133,6.9961,6.23,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CVBF,2026-07-31,5bd78a4cd812a5143a99ada33973aacd31d4347455c976d3e5b8a67c44bfe6b6,AT_TRIGGER,0.1135,False,0.0851063829787287,False,65.4762,,False,2.1904336164505933,-0.2282375255160951,3.7858402152732618,pullback,Stage 2,Distribution,7.826,5.9233,5.4023,9.006,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,CW,2026-08-03,3ce2949b4f33e53c7a2092387f962167ae738a26c670b4f7ec99f23e8511b1d2,FRESHLY_TRIGGERED,-0.4445,False,0.9627213420316856,False,36.1111,,False,1.2893388794521732,1.835625853405043,0.4779647833246692,pullback,Stage 2,Distribution,6.5339,4.7012,6.23,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,DAL,2026-07-31,ee685f2a3f5a1004d7ed63861a9ec1b41c698be5d39511e60d44fa0f267615de,FRESHLY_TRIGGERED,-0.3631,False,0.0952380952380984,False,2.381,,False,4.746111619396154,1.1499974576270056,3.229096816237065,pullback,Stage 2,Distribution,7.5023,6.52,5.8767,8.3695,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,DRS,2026-08-03,e27112d37dc6c3cfb9c8433032361a7918f426c55dee63ac6b01caad8d1340b4,AT_TRIGGER,0.049,False,0.2209944751381244,False,57.5397,,False,,-0.2069547399539573,0.2876620561926168,pullback,Stage 2,Distribution,7.5684,6.8618,5.03,8.5636,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,DXPE,2026-08-03,274f862c1b3b02188c54d9bf9d0191ff8855ce634df8aaae7ceec1349460d86c,FRESHLY_TRIGGERED,-0.0419,False,0.916071428571424,False,14.2857,,False,4.805688365820759,0.1975072447132797,1.1048778734385367,pullback,Stage 2,Distribution,6.1205,5.6148,6.94,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,FFBC,2026-07-31,cb70622cbe3f5776ef5692ae89675753537cb527bcfc5ccb130a3450cf54a7e8,AT_TRIGGER,0.2474,False,0.5370370370370363,False,64.6825,,False,0.9163464380727238,-0.5387366167933116,3.2069508340756725,pullback,Stage 2,Distribution,8.0037,6.0613,5.7394,9.1715,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,FFIV,2026-07-31,8e5aef53e61712abf692bda91b5ddb0181aff3b89a5457ce98a237b84e2c0efe,AT_TRIGGER,0.0137,False,0.7449455676516309,False,63.0952,,False,0.9389671361502484,-0.0554719477069864,0.3874656435326029,pullback,Stage 2,Distribution,7.2837,6.2052,6.44,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,FITB,2026-07-31,cd94f2f866b6d961f46cf828b389c30dad00c8fda5b4af54af3f5efb2aa312b5,AT_TRIGGER,0.2302,False,0.5,False,23.8095,,False,0.707964601769917,-0.5167316625677709,4.192023132473244,pullback,Stage 2,Distribution,7.9366,5.9509,5.396,9.1055,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,FR,2026-07-31,bedd8738df311c5ae32d5f85ba036694f179ac48af17f8c8c05e10290233217c,FRESHLY_TRIGGERED,-0.0396,False,0.3301886792452836,False,84.5238,,False,,0.0866390799903138,3.5477367018850625,pullback,Stage 2,Distribution,7.6736,7.4116,7.2077,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,GRDN,2026-08-03,ef1d6e307c049f2960601ff21b391e4ab2cd7f8922a25bcac7901c5b7d08b4bb,FRESHLY_TRIGGERED,-0.1077,False,0.8773584905660414,False,27.7778,,False,-0.6861063464837058,0.4737278315392945,0.5142705141720105,pullback,Stage 2,Distribution,6.9092,6.2542,6.6521,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,HAPN,2026-07-31,0c42daf54d904472a73eaabbbbeca62ac3b1320aade71ce73f72cc8ebe601c6b,FRESHLY_TRIGGERED,-0.1126,False,0.1578947368421049,False,19.8413,,False,6.792058516196442,0.4666322657707278,3.0261925524012634,pullback,Stage 1,Distribution,7.3438,5.5067,5.56,8.6665,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,HCI,2026-08-03,800cd540f43e39614e40dfb2e3005dca9c719ade0af6dd5ed39246ebdc122ef0,FRESHLY_TRIGGERED,-0.3092,False,0.906178489702518,True,98.4127,,False,-0.2844712182061504,0.9024709192914092,5.53157824099908,pullback,Stage 1,Distribution,7.277,5.4938,7.32,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,HPE,2026-07-31,a96e8c2027200fc47957f220d54abb568a89c20ce12528bbe30a77ff38959377,FRESHLY_TRIGGERED,-0.4739,False,0.3517915309446248,False,27.7778,,False,4.885177453027145,2.909468050202668,4.330931616410672,pullback,Stage 2,Distribution,7.7122,7.4372,5.945,8.6549,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,HWM,2026-07-31,7e6315b8dc9b42d64fc656c070cac69f0ec710e424acba6367fd67371e027936,FRESHLY_TRIGGERED,-0.4883,False,0.597475455820476,False,25.3968,,False,1.4461931093151748,1.5707152942210143,4.799790296458717,pullback,Stage 2,Distribution,8.4004,7.972,6.44,8.9194,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,IESC,2026-07-31,73ed253a1f394c00cf9b55cac738010766748c20075cbba0cf91f0583f939049,FRESHLY_TRIGGERED,-0.2248,False,0.7189578713968952,True,99.2063,,False,-2.62578236226394,18.10980910886504,10.548278123040046,extended_momentum,Stage 2,Distribution,5.8697,7.9241,7.8942,4.9792,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,IFS,2026-07-31,590267da9425a0712b548f4c75ef9584209de6c2b51a0b4455c8d83b42c8d947,AT_TRIGGER,0.012,False,0.5732484076433156,False,83.3333,,False,2.555307837420684,-0.0377319537751885,5.180562069338723,pullback,Stage 2,Distribution,6.2455,6.5393,4.96,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,INDB,2026-08-03,ecdb70867c58ab957de6035e48126aa2ffb0ae9c76db5e6a3bc6e607599a03f5,FRESHLY_TRIGGERED,-0.2944,False,0.7042253521126776,False,71.8254,,False,0.8823529411764675,0.6643878339383624,3.2598528121909887,pullback,Stage 2,Distribution,6.9919,6.3877,6.58,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,ITT,2026-07-31,cc18ddfd2468e64000ac13456ec261c23546b654f9d5c158e30946a9abfe9564,FRESHLY_TRIGGERED,-0.3467,False,0.8579766536964949,False,43.6508,,False,1.2552301255230214,1.0500535449744277,1.5377282241518575,pullback,Stage 1,Distribution,7.3811,5.0228,6.54,8.3688,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,JNJ,2026-07-31,898dfa83af056c6bf94a15ef8523ce41b5b1421956fd5443ce78b28c98616373,AT_TRIGGER,0.007,False,0.5895953757225463,False,32.9365,,False,-0.756777842793066,-0.0173545948892073,4.580661532348418,pullback,Stage 2,Distribution,8.1458,6.8891,5.66,8.7951,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,KTB,2026-07-31,68eb762d081cacd536140a23a4a87ad72eef20b847801f00b1c0ec46bd3d6d92,AT_TRIGGER,0.1043,False,0.6249999999999969,False,53.9683,,False,1.0986386434201023,-0.3757650946893842,6.247732053725263,pullback,Unknown,Distribution,7.4911,6.4775,6.4681,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,LIVN,2026-07-31,a12ffec188ee0a914bc235231ce46f205a8c44e10784e64e8b4019e3a69fd416,AT_TRIGGER,0.1101,False,0.341365461847388,False,32.5397,,False,2.894933865734961,-0.3165254849310073,1.7116081196678623,pullback,Stage 2,Distribution,7.0115,5.7662,4.8666,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,LMAT,2026-07-31,478fb0a1536d9e563d45176999d1c7d2c277d52d740c52ba3baaa7f56d1e780e,FRESHLY_TRIGGERED,-0.3286,False,0.7204301075268805,False,69.8413,,False,2.2601658112909595,1.1950583028530692,4.194518372870748,pullback,Stage 3,Distribution,6.8704,4.4908,6.7145,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,LUV,2026-08-03,7c83d264287c2647abb592ea632c0825596a18383fc7e1254ad0303152dae1b2,FRESHLY_TRIGGERED,-0.1475,False,0.8322981366459614,False,20.2381,,False,3.462927554705764,0.5561972487191369,1.5647925980908584,pullback,Stage 2,Distribution,7.5935,5.8002,8.0316,8.2719,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,MCY,2026-07-31,25a785f9be2604a71e1e05ed987ac5484512aa472d291e6e7cb436b28f4b4d9c,FRESHLY_TRIGGERED,-0.0505,False,0.731277533039649,False,70.6349,,False,0.1306945481702737,0.1380563873335294,2.640757349277534,pullback,Stage 2,Distribution,7.9143,5.9485,6.87,9.1617,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,NLY,2026-07-31,c7a476f2010f4fd953c9106b83e20caabb758abd907fa1713af97d78ef6f2afb,FRESHLY_TRIGGERED,-0.131,False,0.2380952380952362,False,88.8889,,False,0.2640845070422726,0.2546436259547757,3.782203544673824,pullback,Stage 2,Distribution,7.0469,5.9886,5.67,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,OCFC,2026-08-03,5e4c511297b6f47fe2c533d0534f4a65e9d73051c7cab88ae687288823733c54,FRESHLY_TRIGGERED,-0.3777,False,0.8181818181818211,False,88.0952,,False,0.770811921891057,0.8568603574028444,3.776273977808975,pullback,Stage 2,Distribution,6.7111,6.3652,7.29,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,OKTA,2026-08-03,f34d3fa7f0db484aa33f83966cc7f447383731f49f6b22adec3a69220c95414a,FRESHLY_TRIGGERED,-0.3452,False,0.0073126142595963,False,30.1587,,False,4.414777142049875,1.752291749183832,10.071157111668128,pullback,Stage 2,Distribution,7.0575,7.4961,6.6154,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,OPLN,2026-07-31,045557abb5e0f301a612ca1f419c755799a4c62d40b61264b7721b4e68f8d2bc,AT_TRIGGER,0.0871,False,0.2474226804123661,False,38.0952,,False,3.5462776659959783,-0.2563028243577459,2.3054755043227626,pullback,Stage 2,Distribution,8.0233,6.3487,6.8944,8.7752,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,RNST,2026-07-31,7b35c564c18f5585afd1b2575867188314f45da0d989538e2289c3f935421711,FRESHLY_TRIGGERED,-0.3539,False,0.9850746268656746,False,53.9683,,False,0.8262565985770021,0.9014391323019622,3.294421105537171,pullback,Stage 2,Distribution,7.2251,6.7888,6.6193,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,SBCF,2026-07-31,db56c0e7a9898259ed67bb4c711e601135ca0e9ed6c8c5c90d651bbb8047447f,FRESHLY_TRIGGERED,-0.0311,True,0.5714285714285724,True,98.0159,,False,0.4893494530800124,3.8455212395182015,8.476396859992397,breakout,Stage 2,Distribution,7.2119,8.2522,7.3653,7.4398,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,SKT,2026-07-31,0efd2d479d5d73bfa7e233996fec0738103ddf1d2d42b99c18da36410e2f17c7,AT_TRIGGER,0.0614,False,0.4528301886792346,True,75.0,,False,,-0.1226303825550223,3.7154940642903256,pullback,Stage 2,Distribution,8.3612,7.2619,6.01,9.1167,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,SSB,2026-08-03,a9e0dd7fa62e0446be4583518060b608d1071793c6dde22beff7c3c6a8b2c517,FRESHLY_TRIGGERED,-0.2097,True,0.9322916666666654,True,89.2857,,False,1.464688870230435,4.317122520581229,8.620991799794965,breakout,Stage 2,Distribution,7.706,8.4795,8.5461,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,STNG,2026-08-03,5d30b7541c1d7dd87d9142c68683f905ee8f22b9f73a4d207f3cd43de3689f24,FRESHLY_TRIGGERED,-0.0458,False,0.6867088607594919,False,25.7937,,False,-1.7616047319017447,0.1670173239876282,1.073508005822399,pullback,Stage 2,Distribution,7.6817,5.7835,6.23,8.7191,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,TBLA,2026-08-03,26e4e5657d08f3fe0dee3d586f12d092cf1c1e1e80606e92cbe9e6dd82974fa1,FRESHLY_TRIGGERED,-0.41,False,0.6500000000000034,True,94.8413,,False,,1.6728920472211195,4.051805368992967,pullback,Stage 2,Distribution,7.5562,7.0798,7.43,7.7834,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,TPL,2026-08-03,f4272ce254c1922206f3fabd35db3ad6f463bb0c1ed3addc53f368ad7afc3e79,FRESHLY_TRIGGERED,-0.1218,False,0.9843971631205656,False,50.0,,False,,0.4988272579184105,2.6456106902061016,pullback,Unknown,Distribution,7.0209,3.9442,6.8,8.561,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,TRNO,2026-07-31,4e3a6bcf69305532dbf38bc52e8823fb5eb2008c8c9803c4f38c9f6ab45e0406,FRESHLY_TRIGGERED,-0.188,False,0.2342342342342389,False,32.9365,,False,0.0697836706210708,0.4336674385813088,5.707153563799028,pullback,Stage 2,Distribution,7.725,7.344,7.005,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,VCEL,2026-07-31,c0a537ac41322ea263d2be8ec8da2f8ff878563637ab7f437a5dd0c760d4d7cc,FRESHLY_TRIGGERED,-0.193,False,0.4072164948453609,False,31.746,,False,0.1958224543080922,0.7561707451530397,10.42025043966288,pullback,Unknown,Distribution,7.0523,6.7794,5.11,4.5,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,WAT,2026-07-31,d8cbb49b77d1b9952d2c262c95c6e18290c9f3cdb183bf789a8526982b6cd558,FRESHLY_TRIGGERED,-0.2393,False,0.4603508771929826,False,51.5873,,False,-0.6811375261721153,0.8022248813055688,2.5256008308347955,pullback,Stage 1,Distribution,7.5963,5.5335,5.9393,8.6794,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,WTS,2026-07-31,b5788ac4421bcf49bc1359a947ccd3f83130c5edec3e893547aae764336c70b9,FRESHLY_TRIGGERED,-0.0039,False,0.3695324283559617,False,49.2063,,False,1.367882240666285,0.0113755235916279,2.349307153884772,pullback,Stage 2,Distribution,7.9366,6.5736,6.1138,8.7596,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,YOU,2026-07-31,e88ab7d68ea504b2699d52f537aaa55cc96faebd61da6023893882eb1304da36,FRESHLY_TRIGGERED,-0.1628,False,0.6694214876033072,False,52.7778,,False,-0.1629254163649562,0.8322111902314244,0.6204075090074035,pullback,Stage 2,Distribution,7.5455,4.6629,6.16,8.8446,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,ABG,2026-08-04,8439356d2487104677d0f41570cfe4dac66c6232eb77a37e9b5ebcb9fc701592,FRESHLY_TRIGGERED,-0.0404,False,0.3620689655172417,False,34.9206,,False,,0.1656052253750095,7.814121907060945,pullback,Stage 1,Distribution,7.2947,5.619,5.63,8.25,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,ACIW,2026-08-04,d83d93183966c2f726d4f406a0de6302d88ffafad3f8b67588764b1ff2b90e94,FRESHLY_TRIGGERED,-0.4026,False,0.672222222222221,False,13.0952,,False,1.0314685314685157,1.4077981419749142,13.150406180945271,pullback,Unknown,Distribution,7.8057,6.6299,5.4278,8.4674,,
AT_VS_FRESH_OBSERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,APA,2026-08-04,facd0f2d13c122cafd603d199b4508c64446bba18ba465cdf2f60c37941aea24,FRESHLY_TRIGGERED,-0.2672,False,0.6585365853658524,False,0.7937,,False,-3.1843575418994408,0.972532369600998,1.9044151943663712,pullback,Stage 3,Distribution,7.3288,5.8949,6.843,4.5,,
